id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;type_position;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie;certification_commune;cad_parcelles;geo
75113_9928_00007;751139928;7;;Rue Vulpian;75013;75113;Paris 13e Arrondissement;;;652042.01;6859298.98;2.346689;48.831961;parcelle;;;PARIS;RUE VULPIAN;commune;commune;1;;48.831961, 2.346689
75113_9928_00015;751139928;15;;Rue Vulpian;75013;75113;Paris 13e Arrondissement;;;652015.93;6859217.36;2.346343;48.831225;parcelle;;;PARIS;RUE VULPIAN;commune;commune;1;;48.831225, 2.346343
75113_9928_00016;751139928;16;;Rue Vulpian;75013;75113;Paris 13e Arrondissement;;;652017.48;6859271.94;2.346358;48.831716;parcelle;;;PARIS;RUE VULPIAN;commune;commune;1;;48.831716, 2.346358
75113_9928_00021;751139928;21;;Rue Vulpian;75013;75113;Paris 13e Arrondissement;;;652003.95;6859179.76;2.346184;48.830886;parcelle;;;PARIS;RUE VULPIAN;commune;commune;1;;48.830886, 2.346184
75113_6973_00023;751136973;23;;Rue Oudry;75013;75113;Paris 13e Arrondissement;;;652719.55;6859843.73;2.355858;48.83691;parcelle;;;PARIS;RUE OUDRY;commune;commune;1;;48.83691, 2.355858
75113_0656_00004;751130656;4;;Rue du Banquier;75013;75113;Paris 13e Arrondissement;;;652870.9;6859778.56;2.357927;48.836335;parcelle;;;PARIS;RUE DU BANQUIER;commune;commune;1;;48.836335, 2.357927
75113_0656_00009;751130656;9;;Rue du Banquier;75013;75113;Paris 13e Arrondissement;;;652817.61;6859733.4;2.357206;48.835925;parcelle;;;PARIS;RUE DU BANQUIER;commune;commune;1;;48.835925, 2.357206
75113_0656_00022;751130656;22;;Rue du Banquier;75013;75113;Paris 13e Arrondissement;;;652708.82;6859679.13;2.35573;48.835429;parcelle;;;PARIS;RUE DU BANQUIER;commune;commune;1;;48.835429, 2.35573
75113_0656_00023;751130656;23;;Rue du Banquier;75013;75113;Paris 13e Arrondissement;;;652718.8;6859670.6;2.355867;48.835353;parcelle;;;PARIS;RUE DU BANQUIER;commune;commune;1;;48.835353, 2.355867
75113_0656_00038;751130656;38;;Rue du Banquier;75013;75113;Paris 13e Arrondissement;;;652609.35;6859606.89;2.354383;48.834772;parcelle;;;PARIS;RUE DU BANQUIER;commune;commune;1;;48.834772, 2.354383
75113_0656_00042;751130656;42;;Rue du Banquier;75013;75113;Paris 13e Arrondissement;;;652585.73;6859591.62;2.354063;48.834633;parcelle;;;PARIS;RUE DU BANQUIER;commune;commune;1;;48.834633, 2.354063
75113_8115_00003;751138115;3;;Rue de la Reine Blanche;75013;75113;Paris 13e Arrondissement;;;652641.87;6859859.26;2.354798;48.837044;parcelle;;;PARIS;RUE DE LA REINE BLANCHE;commune;commune;1;;48.837044, 2.354798
75113_8115_00023;751138115;23;;Rue de la Reine Blanche;75013;75113;Paris 13e Arrondissement;;;652541.63;6859772.9;2.353442;48.83626;parcelle;;;PARIS;RUE DE LA REINE BLANCHE;commune;commune;1;;48.83626, 2.353442
75113_8115_00028;751138115;28;;Rue de la Reine Blanche;75013;75113;Paris 13e Arrondissement;;;652520.62;6859770.29;2.353156;48.836235;parcelle;;;PARIS;RUE DE LA REINE BLANCHE;commune;commune;1;;48.836235, 2.353156
75113_8115_00029;751138115;29;;Rue de la Reine Blanche;75013;75113;Paris 13e Arrondissement;;;652501.93;6859738.53;2.352905;48.835948;parcelle;;;PARIS;RUE DE LA REINE BLANCHE;commune;commune;1;;48.835948, 2.352905
75113_9001_00006;751139001;6;;Avenue de la Soeur Rosalie;75013;75113;Paris 13e Arrondissement;;;652577.92;6859300.69;2.353989;48.832016;parcelle;;;PARIS;AVENUE DE LA SOEUR ROSALIE;commune;commune;1;;48.832016, 2.353989
75113_9001_00013;751139001;13;;Avenue de la Soeur Rosalie;75013;75113;Paris 13e Arrondissement;;;652508.75;6859289.91;2.353048;48.831914;parcelle;;;PARIS;AVENUE DE LA SOEUR ROSALIE;commune;commune;1;;48.831914, 2.353048
75113_4211_00005;751134211;5;;Rue des Gobelins;75013;75113;Paris 13e Arrondissement;;;652430.2;6859719.55;2.35193;48.835772;parcelle;;;PARIS;RUE DES GOBELINS;commune;commune;1;;48.835772, 2.35193
75113_4211_00010;751134211;10;;Rue des Gobelins;75013;75113;Paris 13e Arrondissement;;;652399.99;6859731.59;2.351517;48.835878;parcelle;;;PARIS;RUE DES GOBELINS;commune;commune;1;;48.835878, 2.351517
75113_8424_00003;751138424;3;;Rue Rubens;75013;75113;Paris 13e Arrondissement;;;652673.77;6859603.25;2.355261;48.834744;parcelle;;;PARIS;RUE RUBENS;commune;commune;1;;48.834744, 2.355261
75113_8424_00008;751138424;8;;Rue Rubens;75013;75113;Paris 13e Arrondissement;;;652662.32;6859576.88;2.355108;48.834506;parcelle;;;PARIS;RUE RUBENS;commune;commune;1;;48.834506, 2.355108
75113_8690_00045;751138690;45;;Boulevard Saint-Marcel;75013;75113;Paris 13e Arrondissement;;;652773.39;6859973.83;2.356577;48.838084;parcelle;;;PARIS;BOULEVARD SAINT MARCEL;commune;commune;1;;48.838084, 2.356577
75113_8690_00053;751138690;53;;Boulevard Saint-Marcel;75013;75113;Paris 13e Arrondissement;;;652702.43;6859940.38;2.355614;48.837778;parcelle;;;PARIS;BOULEVARD SAINT MARCEL;commune;commune;1;;48.837778, 2.355614
75113_8690_00057;751138690;57;;Boulevard Saint-Marcel;75013;75113;Paris 13e Arrondissement;;;652657.63;6859919.18;2.355006;48.837584;parcelle;;;PARIS;BOULEVARD SAINT MARCEL;commune;commune;1;;48.837584, 2.355006
75113_2416_00008;751132416;8;;Rue Coypel;75013;75113;Paris 13e Arrondissement;;;652725.51;6859439.81;2.355984;48.833278;parcelle;;;PARIS;RUE COYPEL;commune;commune;1;;48.833278, 2.355984
75113_5125_00005;751135125;5;;Rue du Jura;75013;75113;Paris 13e Arrondissement;;;652738.21;6859925.53;2.356103;48.837647;parcelle;;;PARIS;RUE DU JURA;commune;commune;1;;48.837647, 2.356103
75113_5125_00012;751135125;12;;Rue du Jura;75013;75113;Paris 13e Arrondissement;;;652728.66;6859871.01;2.355979;48.837156;parcelle;;;PARIS;RUE DU JURA;commune;commune;1;;48.837156, 2.355979
75113_5125_00015;751135125;15;;Rue du Jura;75013;75113;Paris 13e Arrondissement;;;652743.35;6859862.99;2.35618;48.837085;parcelle;;;PARIS;RUE DU JURA;commune;commune;1;;48.837085, 2.35618
75113_2469_00021;751132469;21;;Rue de Croulebarbe;75013;75113;Paris 13e Arrondissement;;;652435.55;6859475.88;2.35203;48.833581;parcelle;;;PARIS;RUE DE CROULEBARBE;commune;commune;1;;48.833581, 2.35203
75113_2469_00026;751132469;26;;Rue de Croulebarbe;75013;75113;Paris 13e Arrondissement;;;652411.65;6859443.83;2.351708;48.833291;parcelle;;;PARIS;RUE DE CROULEBARBE;commune;commune;1;;48.833291, 2.351708
75113_2469_00033;751132469;33;;Rue de Croulebarbe;75013;75113;Paris 13e Arrondissement;;;652383.22;6859388.68;2.351327;48.832793;parcelle;;;PARIS;RUE DE CROULEBARBE;commune;commune;1;;48.832793, 2.351327
75113_2469_00041;751132469;41;;Rue de Croulebarbe;75013;75113;Paris 13e Arrondissement;;;652325.8;6859333.45;2.350551;48.832292;parcelle;;;PARIS;RUE DE CROULEBARBE;commune;commune;1;;48.832292, 2.350551
75113_2469_00046;751132469;46;;Rue de Croulebarbe;75013;75113;Paris 13e Arrondissement;;;652261.45;6859309.62;2.349677;48.832073;parcelle;;;PARIS;RUE DE CROULEBARBE;commune;commune;1;;48.832073, 2.349677
75113_2469_00055;751132469;55;;Rue de Croulebarbe;75013;75113;Paris 13e Arrondissement;;;652255.72;6859273.98;2.349603;48.831752;parcelle;;;PARIS;RUE DE CROULEBARBE;commune;commune;1;;48.831752, 2.349603
75113_2469_00056;751132469;56;;Rue de Croulebarbe;75013;75113;Paris 13e Arrondissement;;;652213.06;6859263.88;2.349023;48.831658;parcelle;;;PARIS;RUE DE CROULEBARBE;commune;commune;1;;48.831658, 2.349023
75113_2469_00061;751132469;61;;Rue de Croulebarbe;75013;75113;Paris 13e Arrondissement;;;652213.39;6859233.18;2.349031;48.831382;parcelle;;;PARIS;RUE DE CROULEBARBE;commune;commune;1;;48.831382, 2.349031
75113_2469_00057_b;751132469;57;b;Rue de Croulebarbe;75013;75113;Paris 13e Arrondissement;;;652236.04;6859255.12;2.349337;48.831581;parcelle;;;PARIS;RUE DE CROULEBARBE;commune;commune;1;;48.831581, 2.349337
75113_0875_00001;751130875;1;;Rue Berbier du Mets;75013;75113;Paris 13e Arrondissement;;;652375.2;6859448.68;2.351211;48.833332;parcelle;;;PARIS;RUE BERBIER DU METS;commune;commune;1;;48.833332, 2.351211
75113_0875_00007;751130875;7;;Rue Berbier du Mets;75013;75113;Paris 13e Arrondissement;;;652383.72;6859556.92;2.351315;48.834306;parcelle;;;PARIS;RUE BERBIER DU METS;commune;commune;1;;48.834306, 2.351315
75113_0875_00018;751130875;18;;Rue Berbier du Mets;75013;75113;Paris 13e Arrondissement;;;652316.04;6859672.79;2.35038;48.835343;parcelle;;;PARIS;RUE BERBIER DU METS;commune;commune;1;;48.835343, 2.35038
75113_0875_00021;751130875;21;;Rue Berbier du Mets;75013;75113;Paris 13e Arrondissement;;;652275.43;6859706.7;2.349823;48.835645;parcelle;;;PARIS;RUE BERBIER DU METS;commune;commune;1;;48.835645, 2.349823
75113_0875_00023;751130875;23;;Rue Berbier du Mets;75013;75113;Paris 13e Arrondissement;;;652267.9;6859718.55;2.349719;48.835751;parcelle;;;PARIS;RUE BERBIER DU METS;commune;commune;1;;48.835751, 2.349719
75113_0875_00028;751130875;28;;Rue Berbier du Mets;75013;75113;Paris 13e Arrondissement;;;652280.59;6859736.24;2.34989;48.835911;parcelle;;;PARIS;RUE BERBIER DU METS;commune;commune;1;;48.835911, 2.34989
75113_9173_00009;751139173;9;;Rue des Tanneries;75013;75113;Paris 13e Arrondissement;;;651985.08;6859499.05;2.345891;48.833756;parcelle;;;PARIS;RUE DES TANNERIES;commune;commune;1;;48.833756, 2.345891
75113_9173_00010;751139173;10;;Rue des Tanneries;75013;75113;Paris 13e Arrondissement;;;651972.38;6859499.27;2.345718;48.833757;parcelle;;;PARIS;RUE DES TANNERIES;commune;commune;1;;48.833757, 2.345718
75113_9940_00007;751139940;7;;Rue des Wallons;75013;75113;Paris 13e Arrondissement;;;652997.65;6860020.38;2.359627;48.838519;parcelle;;;PARIS;RUE DES WALLONS;commune;commune;1;;48.838519, 2.359627
75113_4755_00010;751134755;10;;Place d'Italie;75013;75113;Paris 13e Arrondissement;;;652594.24;6859240.4;2.354218;48.831475;parcelle;;;PARIS;PLACE D ITALIE;commune;commune;1;;48.831475, 2.354218
75113_5433_00001;751135433;1;;Rue Le Brun;75013;75113;Paris 13e Arrondissement;;;652686.12;6859928.73;2.355393;48.837672;parcelle;;;PARIS;RUE LE BRUN;commune;commune;1;;48.837672, 2.355393
75113_5433_00027;751135433;27;;Rue Le Brun;75013;75113;Paris 13e Arrondissement;;;652588.46;6859673.67;2.354091;48.835371;parcelle;;;PARIS;RUE LE BRUN;commune;commune;1;;48.835371, 2.354091
75113_5433_00035;751135433;35;;Rue Le Brun;75013;75113;Paris 13e Arrondissement;;;652556.33;6859640.79;2.353657;48.835073;parcelle;;;PARIS;RUE LE BRUN;commune;commune;1;;48.835073, 2.353657
75113_5433_00042;751135433;42;;Rue Le Brun;75013;75113;Paris 13e Arrondissement;;;652540.83;6859648.37;2.353445;48.83514;parcelle;;;PARIS;RUE LE BRUN;commune;commune;1;;48.83514, 2.353445
75113_0403_00003;751130403;3;;Square Arago;75013;75113;Paris 13e Arrondissement;;;651947.56;6859675.5;2.34536;48.83534;parcelle;;;PARIS;SQUARE ARAGO;commune;commune;1;;48.83534, 2.34536
75113_5061_00008;751135061;8;;Rue Jules Breton;75013;75113;Paris 13e Arrondissement;;;652885.01;6860016.07;2.358093;48.838472;parcelle;;;PARIS;RUE JULES BRETON;commune;commune;1;;48.838472, 2.358093
75113_5061_00009;751135061;9;;Rue Jules Breton;75013;75113;Paris 13e Arrondissement;;;652869.03;6860009.08;2.357876;48.838408;parcelle;;;PARIS;RUE JULES BRETON;commune;commune;1;;48.838408, 2.357876
75113_0028_00011;751130028;11;;Rue Abel Hovelacque;75013;75113;Paris 13e Arrondissement;;;652519.26;6859353.32;2.353184;48.832485;parcelle;;;PARIS;RUE ABEL HOVELACQUE;commune;commune;1;;48.832485, 2.353184
75113_0028_00014;751130028;14;;Rue Abel Hovelacque;75013;75113;Paris 13e Arrondissement;;;652523.94;6859387.53;2.353244;48.832793;parcelle;;;PARIS;RUE ABEL HOVELACQUE;commune;commune;1;;48.832793, 2.353244
75113_0028_00022;751130028;22;;Rue Abel Hovelacque;75013;75113;Paris 13e Arrondissement;;;652502.04;6859349.12;2.35295;48.832446;parcelle;;;PARIS;RUE ABEL HOVELACQUE;commune;commune;1;;48.832446, 2.35295
75113_0028_00029;751130028;29;;Rue Abel Hovelacque;75013;75113;Paris 13e Arrondissement;;;652489.87;6859216.57;2.352799;48.831253;parcelle;;;PARIS;RUE ABEL HOVELACQUE;commune;commune;1;;48.831253, 2.352799
75113_0028_00030;751130028;30;;Rue Abel Hovelacque;75013;75113;Paris 13e Arrondissement;;;652482.97;6859296.57;2.352696;48.831972;parcelle;;;PARIS;RUE ABEL HOVELACQUE;commune;commune;1;;48.831972, 2.352696
75113_1313_00068;751131313;68;;Rue Broca;75013;75113;Paris 13e Arrondissement;;;652063.46;6859868.69;2.346917;48.837086;parcelle;;;PARIS;RUE BROCA;commune;commune;1;;48.837086, 2.346917
75113_3219_00013;751133219;13;;Rue Emile Deslandres;75013;75113;Paris 13e Arrondissement;;;652253.76;6859588.46;2.349541;48.83458;parcelle;;;PARIS;RUE EMILE DESLANDRES;commune;commune;1;;48.83458, 2.349541
75113_9702_00007;751139702;7;;Rue Véronèse;75013;75113;Paris 13e Arrondissement;;;652642.14;6859487.31;2.354843;48.833699;parcelle;;;PARIS;RUE VERONESE;commune;commune;1;;48.833699, 2.354843
75113_3128_00003;751133128;3;;Rue Edmond Gondinet;75013;75113;Paris 13e Arrondissement;;;652130.57;6859160.25;2.347911;48.83072;parcelle;;;PARIS;RUE EDMOND GONDINET;commune;commune;1;;48.83072, 2.347911
75113_8633_00011;751138633;11;;Rue Saint-Hippolyte;75013;75113;Paris 13e Arrondissement;;;652091.29;6859745.58;2.34731;48.835981;parcelle;;;PARIS;RUE SAINT HIPPOLYTE;commune;commune;1;;48.835981, 2.34731
75113_8633_00012;751138633;12;;Rue Saint-Hippolyte;75013;75113;Paris 13e Arrondissement;;;652116.42;6859757.61;2.347651;48.836091;parcelle;;;PARIS;RUE SAINT HIPPOLYTE;commune;commune;1;;48.836091, 2.347651
75113_8633_00022;751138633;22;;Rue Saint-Hippolyte;75013;75113;Paris 13e Arrondissement;;;652062.62;6859767.62;2.346917;48.836177;parcelle;;;PARIS;RUE SAINT HIPPOLYTE;commune;commune;1;;48.836177, 2.346917
75113_8633_00030;751138633;30;;Rue Saint-Hippolyte;75013;75113;Paris 13e Arrondissement;;;651989.8;6859775.67;2.345924;48.836244;parcelle;;;PARIS;RUE SAINT HIPPOLYTE;commune;commune;1;;48.836244, 2.345924
75113_8633_00032;751138633;32;;Rue Saint-Hippolyte;75013;75113;Paris 13e Arrondissement;;;651971.04;6859779.83;2.345668;48.83628;parcelle;;;PARIS;RUE SAINT HIPPOLYTE;commune;commune;1;;48.83628, 2.345668
75113_8086_00006;751138086;6;;Rue des Reculettes;75013;75113;Paris 13e Arrondissement;;;652447.87;6859296.3;2.352218;48.831967;parcelle;;;PARIS;RUE DES RECULETTES;commune;commune;1;;48.831967, 2.352218
75113_8086_00016;751138086;16;;Rue des Reculettes;75013;75113;Paris 13e Arrondissement;;;652388.1;6859311.58;2.351402;48.8321;parcelle;;;PARIS;RUE DES RECULETTES;commune;commune;1;;48.8321, 2.351402
75113_8086_00026;751138086;26;;Rue des Reculettes;75013;75113;Paris 13e Arrondissement;;;652319.04;6859279.24;2.350465;48.831804;parcelle;;;PARIS;RUE DES RECULETTES;commune;commune;1;;48.831804, 2.350465
75113_0132_00001;751130132;1;;Square Albin Cachot;75013;75113;Paris 13e Arrondissement;;;651806.6;6859487.19;2.343461;48.833636;parcelle;;;PARIS;SQUARE ALBIN CACHOT;commune;commune;1;;48.833636, 2.343461
75113_5905_00002;751135905;2;;Rue Magendie;75013;75113;Paris 13e Arrondissement;;;651999.84;6859525.95;2.346089;48.833999;parcelle;;;PARIS;RUE MAGENDIE;commune;commune;1;;48.833999, 2.346089
75113_6338_00004;751136338;4;;Rue Michel Peter;75013;75113;Paris 13e Arrondissement;;;652523.69;6859832.32;2.353191;48.836793;parcelle;;;PARIS;RUE MICHEL PETER;commune;commune;1;;48.836793, 2.353191
75113_6763_00007;751136763;7;;Rue Nicolas Roret;75013;75113;Paris 13e Arrondissement;;;652569.99;6859730.86;2.353833;48.835884;parcelle;;;PARIS;RUE NICOLAS RORET;commune;commune;1;;48.835884, 2.353833
75113_9324_00002;751139324;2;;Rue Titien;75013;75113;Paris 13e Arrondissement;;;652905.04;6859743.47;2.358396;48.836022;parcelle;;;PARIS;RUE TITIEN;commune;commune;1;;48.836022, 2.358396
75105_1313_00012;751051313;12;;Rue Broca;75005;75105;Paris 5e Arrondissement;;;652196.97;6860054.62;2.348715;48.838768;parcelle;;;PARIS;RUE BROCA;commune;commune;1;;48.838768, 2.348715
75105_1313_00014;751051313;14;;Rue Broca;75005;75105;Paris 5e Arrondissement;;;652193.33;6860049.64;2.348666;48.838723;parcelle;;;PARIS;RUE BROCA;commune;commune;1;;48.838723, 2.348666
75105_1313_00016;751051313;16;;Rue Broca;75005;75105;Paris 5e Arrondissement;;;652189.32;6860044;2.348612;48.838672;parcelle;;;PARIS;RUE BROCA;commune;commune;1;;48.838672, 2.348612
75105_1313_00022;751051313;22;;Rue Broca;75005;75105;Paris 5e Arrondissement;;;652171.01;6860021.81;2.348365;48.838471;parcelle;;;PARIS;RUE BROCA;commune;commune;1;;48.838471, 2.348365
75105_1313_00025;751051313;25;;Rue Broca;75005;75105;Paris 5e Arrondissement;;;652170.65;6859996.34;2.348363;48.838242;parcelle;;;PARIS;RUE BROCA;commune;commune;1;;48.838242, 2.348363
75105_1313_00037;751051313;37;;Rue Broca;75005;75105;Paris 5e Arrondissement;;;652142.03;6859970.56;2.347976;48.838008;parcelle;;;PARIS;RUE BROCA;commune;commune;1;;48.838008, 2.347976
75105_1313_00044;751051313;44;;Rue Broca;75005;75105;Paris 5e Arrondissement;;;652092.78;6859943.95;2.347308;48.837765;parcelle;;;PARIS;RUE BROCA;commune;commune;1;;48.837765, 2.347308
75105_1313_00048;751051313;48;;Rue Broca;75005;75105;Paris 5e Arrondissement;;;652088.01;6859935.09;2.347244;48.837685;parcelle;;;PARIS;RUE BROCA;commune;commune;1;;48.837685, 2.347244
75105_6432_00115;751056432;115;;Rue Monge;75005;75105;Paris 5e Arrondissement;;;652391.36;6860138.08;2.351354;48.839533;parcelle;;;PARIS;RUE MONGE;commune;commune;1;;48.839533, 2.351354
75105_5648_00050;751055648;50;;Rue Lhomond;75005;75105;Paris 5e Arrondissement;;;652170.72;6860333.83;2.348326;48.841277;parcelle;;;PARIS;RUE LHOMOND;commune;commune;1;;48.841277, 2.348326
75105_5648_00060;751055648;60;;Rue Lhomond;75005;75105;Paris 5e Arrondissement;;;652191.72;6860281.61;2.348618;48.840809;parcelle;;;PARIS;RUE LHOMOND;commune;commune;1;;48.840809, 2.348618
75105_5648_00063;751055648;63;;Rue Lhomond;75005;75105;Paris 5e Arrondissement;;;652210.94;6860262.33;2.348882;48.840637;parcelle;;;PARIS;RUE LHOMOND;commune;commune;1;;48.840637, 2.348882
75105_5648_00070;751055648;70;;Rue Lhomond;75005;75105;Paris 5e Arrondissement;;;652201.89;6860241.39;2.348761;48.840448;parcelle;;;PARIS;RUE LHOMOND;commune;commune;1;;48.840448, 2.348761
75105_6581_00119;751056581;119;;Rue Mouffetard;75005;75105;Paris 5e Arrondissement;;;652277.97;6860228.2;2.349799;48.840335;parcelle;;;PARIS;RUE MOUFFETARD;commune;commune;1;;48.840335, 2.349799
75105_1642_00043;751051642;43;;Rue Censier;75005;75105;Paris 5e Arrondissement;;;652358.75;6860144.24;2.350909;48.839586;parcelle;;;PARIS;RUE CENSIER;commune;commune;1;;48.839586, 2.350909
75105_7740_00012;751057740;12;;Boulevard de Port-Royal;75005;75105;Paris 5e Arrondissement;;;652285.93;6859875.75;2.349947;48.837166;parcelle;;;PARIS;BOULEVARD DE PORT ROYAL;commune;commune;1;;48.837166, 2.349947
75105_7740_00020;751057740;20;;Boulevard de Port-Royal;75005;75105;Paris 5e Arrondissement;;;652235.94;6859884.83;2.349265;48.837244;parcelle;;;PARIS;BOULEVARD DE PORT ROYAL;commune;commune;1;;48.837244, 2.349265
75105_7740_00024;751057740;24;;Boulevard de Port-Royal;75005;75105;Paris 5e Arrondissement;;;652205.74;6859890.31;2.348853;48.837291;parcelle;;;PARIS;BOULEVARD DE PORT ROYAL;commune;commune;1;;48.837291, 2.348853
75105_7740_00026;751057740;26;;Boulevard de Port-Royal;75005;75105;Paris 5e Arrondissement;;;652189.91;6859893.11;2.348637;48.837315;parcelle;;;PARIS;BOULEVARD DE PORT ROYAL;commune;commune;1;;48.837315, 2.348637
75105_7740_00066;751057740;66;;Boulevard de Port-Royal;75005;75105;Paris 5e Arrondissement;;;651934.66;6859961.05;2.345152;48.837907;parcelle;;;PARIS;BOULEVARD DE PORT ROYAL;commune;commune;1;;48.837907, 2.345152
75105_7740_00012_b;751057740;12;b;Boulevard de Port-Royal;75005;75105;Paris 5e Arrondissement;;;652270.46;6859878.54;2.349736;48.83719;parcelle;;;PARIS;BOULEVARD DE PORT ROYAL;commune;commune;1;;48.83719, 2.349736
75105_6383_00006;751056383;6;;Rue de Mirbel;75005;75105;Paris 5e Arrondissement;;;652408.56;6860301.85;2.35157;48.841007;parcelle;;;PARIS;RUE DE MIRBEL;commune;commune;1;;48.841007, 2.35157
75105_9719_00003;751059719;3;;Rue Vésale;75005;75105;Paris 5e Arrondissement;;;652533.39;6859985.69;2.353306;48.838173;parcelle;;;PARIS;RUE VESALE;commune;commune;1;;48.838173, 2.353306
75105_9719_00008;751059719;8;;Rue Vésale;75005;75105;Paris 5e Arrondissement;;;652512.21;6859990.2;2.353017;48.838212;parcelle;;;PARIS;RUE VESALE;commune;commune;1;;48.838212, 2.353017
75105_3665_00011;751053665;11;;Rue Flatters;75005;75105;Paris 5e Arrondissement;;;651994.95;6859980.89;2.345971;48.83809;parcelle;;;PARIS;RUE FLATTERS;commune;commune;1;;48.83809, 2.345971
75105_4209_00005;751054209;5;;Avenue des Gobelins;75005;75105;Paris 5e Arrondissement;;;652372.14;6860004.69;2.351107;48.838332;parcelle;;;PARIS;AVENUE DES GOBELINS;commune;commune;1;;48.838332, 2.351107
75105_4209_00009;751054209;9;;Avenue des Gobelins;75005;75105;Paris 5e Arrondissement;;;652390.23;6859964.29;2.351358;48.83797;parcelle;;;PARIS;AVENUE DES GOBELINS;commune;commune;1;;48.83797, 2.351358
75105_4209_00020;751054209;20;;Avenue des Gobelins;75005;75105;Paris 5e Arrondissement;;;652377.43;6859890.23;2.351192;48.837303;parcelle;;;PARIS;AVENUE DES GOBELINS;commune;commune;1;;48.837303, 2.351192
75105_4209_00023;751054209;23;;Avenue des Gobelins;75005;75105;Paris 5e Arrondissement;;;652431.6;6859871.77;2.351932;48.837141;parcelle;;;PARIS;AVENUE DES GOBELINS;commune;commune;1;;48.837141, 2.351932
75105_4209_00012_b;751054209;12;b;Avenue des Gobelins;75005;75105;Paris 5e Arrondissement;;;652359.56;6859930.07;2.350944;48.83766;parcelle;;;PARIS;AVENUE DES GOBELINS;commune;commune;1;;48.83766, 2.350944
75105_4209_00010_bc;751054209;10;bc;Avenue des Gobelins;75005;75105;Paris 5e Arrondissement;;;652302.8;6859927.76;2.350171;48.837635;parcelle;;;PARIS;AVENUE DES GOBELINS;commune;commune;1;;48.837635, 2.350171
75105_0405_00005;751050405;5;;Rue de l'Arbalète;75005;75105;Paris 5e Arrondissement;;;652250.35;6860235.43;2.349422;48.840398;parcelle;;;PARIS;RUE DE L ARBALETE;commune;commune;1;;48.840398, 2.349422
75105_0405_00007;751050405;7;;Rue de l'Arbalète;75005;75105;Paris 5e Arrondissement;;;652233.1;6860235.35;2.349187;48.840396;parcelle;;;PARIS;RUE DE L ARBALETE;commune;commune;1;;48.840396, 2.349187
75105_0405_00008;751050405;8;;Rue de l'Arbalète;75005;75105;Paris 5e Arrondissement;;;652219.6;6860244.91;2.349002;48.840481;parcelle;;;PARIS;RUE DE L ARBALETE;commune;commune;1;;48.840481, 2.349002
75105_5868_00011;751055868;11;;Rue des Lyonnais;75005;75105;Paris 5e Arrondissement;;;652035.24;6860015.48;2.346516;48.838404;parcelle;;;PARIS;RUE DES LYONNAIS;commune;commune;1;;48.838404, 2.346516
75105_5868_00013;751055868;13;;Rue des Lyonnais;75005;75105;Paris 5e Arrondissement;;;652022.43;6860020.7;2.346341;48.83845;parcelle;;;PARIS;RUE DES LYONNAIS;commune;commune;1;;48.83845, 2.346341
75105_5868_00026;751055868;26;;Rue des Lyonnais;75005;75105;Paris 5e Arrondissement;;;652016.43;6860040.76;2.346257;48.83863;parcelle;;;PARIS;RUE DES LYONNAIS;commune;commune;1;;48.83863, 2.346257
75105_8884_00002;751058884;2;;Rue Scipion;75005;75105;Paris 5e Arrondissement;;;652599.02;6859959.69;2.354203;48.837944;parcelle;;;PARIS;RUE SCIPION;commune;commune;1;;48.837944, 2.354203
